Agent Name,Iteration,Opinion,Content,Willingness to Speak,Perceived Majority Opinion,Willingness Reason
Victoria_Bennett,0,strongly against immigration,I strongly believe immigration hurts our economy and job market. It's time to prioritize American citizens.,3,,
Victoria_Bennett,0,strongly against immigration,"Immigration is not the answer to our labor issues, it's a temporary fix that creates long-term problems. We need to focus on educating and training our own people.",3,,
Victoria_Bennett,0,strongly against immigration,Let's secure our borders and enforce existing laws. No more amnesty or special treatment for those who break the rules to get here. It's unfair to law-abiding Americans and legal immigrants who followed the process.,3,,
Melissa_Mitchell,0,strongly against immigration,"I'm tired of seeing jobs taken by immigrants, it's unfair to US citizens who can't find work.",3,,
Melissa_Mitchell,0,strongly against immigration,"Immigration hurts our economy and strains public resources, we need to prioritize Americans first.",3,,
Melissa_Mitchell,0,strongly against immigration,"We need stricter border control, illegal immigration is out of control and it's time someone took action to protect this country.",3,,
John_Smith,0,strongly against immigration,"I'm against open borders, it's a threat to national security and economy. Immigrants take jobs from Americans.",3,,
John_Smith,0,strongly against immigration,"Immigration hurts our country, it's a drain on resources. We need stricter laws to protect citizens' interests.",3,,
John_Smith,0,strongly against immigration,"We can't afford to support everyone, our own citizens come first. Stop illegal immigration, secure the border now.",3,,
Jason_Nelson,0,strongly against immigration,"I'm against open borders, it's unsustainable and hurts our economy. We need stricter laws to protect American jobs.",3,,
Jason_Nelson,0,strongly against immigration,"Immigration is out of control, it's time we prioritize our citizens' needs over outsiders. Secure the border now.",3,,
Jason_Nelson,0,strongly against immigration,"We can't afford to support everyone, our resources are limited. Stop illegal immigration and let's focus on America first.",3,,
Taylor_Hughes,0,strongly against immigration,"I'm against open borders, it's unsustainable and threatens our economy. We need stricter laws to protect American jobs.",3,,
Taylor_Hughes,0,strongly against immigration,"Immigration hurts local communities, increasing competition for resources. It's time to prioritize American citizens' needs.",3,,
Taylor_Hughes,0,strongly against immigration,"We can't afford to support everyone, our social services are already overwhelmed. Secure the border, it's common sense to control who enters our country.",3,,
Aaron_Cook,0,strongly against immigration,Immigration is out of control in this country. It's time we secure our borders and stop letting everyone in.,3,,
Aaron_Cook,0,strongly against immigration,"We can't afford to support all these newcomers, it's draining our resources and hurting American workers. We need to prioritize our own citizens first.",3,,
Aaron_Cook,0,strongly against immigration,"Let's face it, most immigrants are taking jobs away from hardworking Americans. It's time for a complete overhaul of our immigration system, America first!",3,,
Linda_Garcia,0,strongly against immigration,I'm tired of our country being taken advantage of by illegal immigrants. It's time we secure our borders and prioritize American citizens.,3,,
Linda_Garcia,0,strongly against immigration,Immigration is a huge burden on our economy and resources. We need stricter laws to prevent abuse of the system.,3,,
Linda_Garcia,0,strongly against immigration,"As a Hispanic, I've seen firsthand how immigration can hurt communities. Let's focus on helping Americans first, not handing out free passes to everyone else.",3,,
